nacao;campeonato;rodada;ano;dia;home;away;HGHT;AGHT;HGFT;AGFT;odd_home;odd_draw;odd_away;over25;endereco
BRAZIL;PAULISTA;ROUND 15;2014;23.03.2014;Portuguesa;Rio Claro;3;1;4;3;2.55;3.25;2.6;1.68;https://www.flashscore.com/match/2qVQIGkk/#/match-summary
BRAZIL;PAULISTA;ROUND 15;2014;23.03.2014;Ponte Preta;Mogi Mirim;0;1;0;4;2.38;3.2;2.86;1.67;https://www.flashscore.com/match/lxkjPICL/#/match-summary
BRAZIL;PAULISTA;ROUND 15;2014;23.03.2014;Piracicaba;Comercial;1;0;1;1;2.58;3.25;2.6;1.94;https://www.flashscore.com/match/4lmvSKS2/#/match-summary
BRAZIL;PAULISTA;ROUND 15;2014;23.03.2014;Paulista;Bragantino;1;1;1;1;4.62;3.48;1.72;1.69;https://www.flashscore.com/match/6DqeOxSR/#/match-summary
BRAZIL;PAULISTA;ROUND 15;2014;23.03.2014;Ituano;Penapolense;0;0;1;0;1.43;4.1;7.12;2.01;https://www.flashscore.com/match/2q9e3yj2/#/match-summary
BRAZIL;PAULISTA;ROUND 15;2014;23.03.2014;Corinthians;Atl. Sorocaba;1;0;3;0;1.34;4.75;8.15;1.76;https://www.flashscore.com/match/fJ5m5cLk/#/match-summary
BRAZIL;PAULISTA;ROUND 15;2014;23.03.2014;Botafogo SP;Sao Paulo;0;1;0;2;2.55;3.2;2.6;1.81;https://www.flashscore.com/match/OhAi4Hzd/#/match-summary
BRAZIL;PAULISTA;ROUND 15;2014;23.03.2014;Audax-SP;Linense;0;0;0;1;1.62;3.85;4.45;1.81;https://www.flashscore.com/match/GOjrRvr9/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2014;26.03.2014;Santos;Ponte Preta;1;0;4;0;1.36;4.85;7.1;1.64;https://www.flashscore.com/match/29Y5mJpC/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2014;26.03.2014;Botafogo SP;Ituano;0;0;0;0;2.26;3.18;3.12;2.22;https://www.flashscore.com/match/OIZ1laV5/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2014;26.03.2014;Sao Paulo;Penapolense;0;0;0;0;1.3;4.9;9.75;1.78;https://www.flashscore.com/match/pYNAnw0I/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2014;27.03.2014;Palmeiras;Bragantino;1;0;2;0;1.33;4.5;9.12;1.95;https://www.flashscore.com/match/dAjvVAUp/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2014;30.03.2014;Santos;Penapolense;1;2;3;2;1.32;4.92;8.25;1.6;https://www.flashscore.com/match/AXbRulSJ/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2014;30.03.2014;Palmeiras;Ituano;0;0;0;1;1.46;3.85;7.0;2.15;https://www.flashscore.com/match/lOcVv8sQ/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2014;06.04.2014;Ituano;Santos;1;0;1;0;5.48;3.85;1.52;2.11;https://www.flashscore.com/match/x63nnboG/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2014;13.04.2014;Santos;Ituano;1;0;1;0;1.4;4.08;7.88;2.08;https://www.flashscore.com/match/Gd2joI0M/#/match-summary
