nacao;campeonato;rodada;ano;dia;home;away;HGHT;AGHT;HGFT;AGFT;odd_home;odd_draw;odd_away;over25;endereco
BRAZIL;PAULISTA;ROUND 15;2015;08.04.2015;Sao Bernardo;Marilia;2;0;4;0;1.19;6.57;15.0;1.78;https://www.flashscore.com/match/xS4knwCt/#/match-summary
BRAZIL;PAULISTA;ROUND 15;2015;08.04.2015;Santos;Rio Claro;1;0;2;0;1.31;5.15;9.52;1.73;https://www.flashscore.com/match/Au3cpHtg/#/match-summary
BRAZIL;PAULISTA;ROUND 15;2015;08.04.2015;RB Brasil;Linense;0;0;0;1;1.9;3.33;4.23;2.01;https://www.flashscore.com/match/Wl4gocRn/#/match-summary
BRAZIL;PAULISTA;ROUND 15;2015;08.04.2015;Piracicaba;Corinthians;1;2;2;2;3.9;3.33;1.97;2.3;https://www.flashscore.com/match/GhYcreB5/#/match-summary
BRAZIL;PAULISTA;ROUND 15;2015;08.04.2015;Penapolense;Sao Bento;0;0;0;1;1.62;3.78;5.5;2.01;https://www.flashscore.com/match/x2Zgqyda/#/match-summary
BRAZIL;PAULISTA;ROUND 15;2015;08.04.2015;Ituano;Palmeiras;0;0;2;2;4.2;3.43;1.87;2.33;https://www.flashscore.com/match/OpbwuM4D/#/match-summary
BRAZIL;PAULISTA;ROUND 15;2015;08.04.2015;Capivariano;Ponte Preta;3;0;3;0;2.0;3.37;3.72;2.07;https://www.flashscore.com/match/AFX1sFQB/#/match-summary
BRAZIL;PAULISTA;ROUND 15;2015;08.04.2015;Bragantino;Audax-SP;1;1;1;2;2.79;3.09;2.61;2.23;https://www.flashscore.com/match/OIy6tZuI/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2015;11.04.2015;Corinthians;Ponte Preta;0;0;1;0;1.47;4.15;7.12;2.13;https://www.flashscore.com/match/pOGfjVFn/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2015;11.04.2015;Sao Paulo;RB Brasil;1;0;3;0;1.41;4.27;8.23;1.94;https://www.flashscore.com/match/2aRkiB0t/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2015;12.04.2015;Palmeiras;Botafogo SP;0;0;1;0;1.42;4.22;8.0;2.07;https://www.flashscore.com/match/bRKbkkVh/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2015;12.04.2015;Santos;Piracicaba;1;0;3;0;1.27;5.38;11.02;1.78;https://www.flashscore.com/match/hlK2l9pa/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2015;19.04.2015;Corinthians;Palmeiras;2;1;2;2;2.01;3.35;3.77;2.3;https://www.flashscore.com/match/SECqYJhA/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2015;19.04.2015;Santos;Sao Paulo;1;0;2;1;2.14;3.28;3.43;2.16;https://www.flashscore.com/match/MyCmXw8G/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2015;26.04.2015;Palmeiras;Santos;1;0;1;0;2.17;3.14;3.48;2.23;https://www.flashscore.com/match/2cCIZ682/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2015;03.05.2015;Santos;Palmeiras;2;0;2;1;1.85;3.48;4.26;2.06;https://www.flashscore.com/match/G0GMYQN8/#/match-summary
