nacao;campeonato;rodada;ano;dia;home;away;HGHT;AGHT;HGFT;AGFT;odd_home;odd_draw;odd_away;over25;endereco
BRAZIL;PAULISTA;ROUND 15;2016;10.04.2016;Rio Claro;Ponte Preta;0;0;0;1;7.2;4.18;1.43;1.82;https://www.flashscore.com/match/vPjQi5U2/#/match-summary
BRAZIL;PAULISTA;ROUND 15;2016;10.04.2016;RB Brasil;Ituano;1;1;1;3;2.06;3.38;3.48;1.88;https://www.flashscore.com/match/IFkUjPq9/#/match-summary
BRAZIL;PAULISTA;ROUND 15;2016;10.04.2016;Oeste;Piracicaba;1;0;1;1;3.41;3.31;2.06;2.04;https://www.flashscore.com/match/j3AVVN7q/#/match-summary
BRAZIL;PAULISTA;ROUND 15;2016;10.04.2016;Mogi Mirim;Palmeiras;1;1;1;2;6.06;3.92;1.52;1.8;https://www.flashscore.com/match/QL2rTLi2/#/match-summary
BRAZIL;PAULISTA;ROUND 15;2016;10.04.2016;Linense;Ferroviaria;0;0;0;0;2.59;3.11;2.66;2.07;https://www.flashscore.com/match/Ug9ZUsNk/#/match-summary
BRAZIL;PAULISTA;ROUND 15;2016;10.04.2016;Corinthians;Novorizontino;1;0;3;0;1.6;3.66;4.32;1.68;https://www.flashscore.com/match/CIbvU1xd/#/match-summary
BRAZIL;PAULISTA;ROUND 15;2016;10.04.2016;Botafogo SP;Capivariano;0;0;2;0;1.33;4.71;9.12;1.82;https://www.flashscore.com/match/bBI3z4aS/#/match-summary
BRAZIL;PAULISTA;ROUND 15;2016;10.04.2016;Agua Santa;Sao Bernardo;0;0;0;1;2.8;3.14;2.47;1.78;https://www.flashscore.com/match/bR6RkqaF/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2016;16.04.2016;Corinthians;RB Brasil;2;0;4;0;1.35;4.5;9.06;1.98;https://www.flashscore.com/match/6N857vhB/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2016;16.04.2016;Santos;Sao Bento;2;0;2;0;1.32;4.71;10.25;1.87;https://www.flashscore.com/match/EmCD5IMN/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2016;17.04.2016;Audax-SP;Sao Paulo;2;1;4;1;3.33;3.17;2.1;2.17;https://www.flashscore.com/match/0p896b7H/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2016;18.04.2016;Palmeiras;Sao Bernardo;1;0;2;0;1.36;4.41;8.62;1.83;https://www.flashscore.com/match/dC1I4xxU/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2016;23.04.2016;Corinthians;Audax-SP;0;1;2;2;1.52;3.67;5.67;1.98;https://www.flashscore.com/match/0voJYBie/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2016;24.04.2016;Santos;Palmeiras;1;0;2;2;1.84;3.39;4.16;2.08;https://www.flashscore.com/match/r3zOXV61/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2016;01.05.2016;Audax-SP;Santos;0;0;1;1;3.17;3.13;2.18;1.98;https://www.flashscore.com/match/fglz9E4c/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2016;08.05.2016;Santos;Audax-SP;1;0;1;0;1.56;3.67;5.75;1.78;https://www.flashscore.com/match/xIwu8YJ3/#/match-summary
